guid,label,output
harrysplinkett_chunk12_2,Russian,Greek
harrysplinkett_chunk12_3,Russian,Italian
harrysplinkett_chunk13_0,Russian,Greek
harrysplinkett_chunk13_1,Russian,Bulgarian
harrysplinkett_chunk13_2,Russian,Greek
harrysplinkett_chunk14_0,Russian,Bulgarian
harrysplinkett_chunk14_1,Russian,Bulgarian
harrysplinkett_chunk14_2,Russian,Bulgarian
harrysplinkett_chunk15_0,Russian,Greek
harrysplinkett_chunk15_1,Russian,Bulgarian
harrysplinkett_chunk15_2,Russian,Bulgarian
harrysplinkett_chunk16_0,Russian,Bulgarian
harrysplinkett_chunk16_1,Russian,Greek
harrysplinkett_chunk16_2,Russian,Greek
harrysplinkett_chunk17_0,Russian,Greek
harrysplinkett_chunk17_1,Russian,Bulgarian
harrysplinkett_chunk17_2,Russian,Bulgarian
harrysplinkett_chunk1_0,Russian,Italian
harrysplinkett_chunk1_1,Russian,Greek
harrysplinkett_chunk1_2,Russian,Greek
harrysplinkett_chunk2_0,Russian,Bulgarian
harrysplinkett_chunk2_1,Russian,Bulgarian
harrysplinkett_chunk2_2,Russian,Greek
harrysplinkett_chunk3_0,Russian,Bulgarian
harrysplinkett_chunk3_1,Russian,Italian
harrysplinkett_chunk3_2,Russian,Greek
harrysplinkett_chunk3_3,Russian,Greek
harrysplinkett_chunk4_0,Russian,Bulgarian
harrysplinkett_chunk4_1,Russian,Bulgarian
harrysplinkett_chunk4_2,Russian,Greek
harrysplinkett_chunk4_3,Russian,Greek
harrysplinkett_chunk5_0,Russian,Bulgarian
harrysplinkett_chunk5_1,Russian,Greek
harrysplinkett_chunk5_2,Russian,Bulgarian
harrysplinkett_chunk6_0,Russian,Greek
harrysplinkett_chunk6_1,Russian,Bulgarian
harrysplinkett_chunk6_2,Russian,Bulgarian
harrysplinkett_chunk7_0,Russian,Bulgarian
harrysplinkett_chunk7_1,Russian,Bulgarian
harrysplinkett_chunk7_2,Russian,Bulgarian
harrysplinkett_chunk8_0,Russian,Greek
harrysplinkett_chunk8_1,Russian,Bulgarian
harrysplinkett_chunk8_2,Russian,Greek
harrysplinkett_chunk9_0,Russian,Greek
harrysplinkett_chunk9_1,Russian,Bulgarian
harrysplinkett_chunk9_2,Russian,Greek
hienergy_chunk10_0,Bulgarian,Greek
hienergy_chunk10_1,Bulgarian,Bulgarian
hienergy_chunk10_2,Bulgarian,Bulgarian
hienergy_chunk10_3,Bulgarian,Italian
hienergy_chunk11_0,Bulgarian,Greek
hienergy_chunk11_1,Bulgarian,Greek
hienergy_chunk11_2,Bulgarian,Bulgarian
hienergy_chunk11_3,Bulgarian,Serbian
hienergy_chunk12_0,Bulgarian,Bulgarian
hienergy_chunk12_1,Bulgarian,Greek
hienergy_chunk12_2,Bulgarian,Greek
hienergy_chunk12_3,Bulgarian,Bulgarian
hienergy_chunk13_0,Bulgarian,Bulgarian
hienergy_chunk13_1,Bulgarian,Bulgarian
hienergy_chunk13_2,Bulgarian,Bulgarian
hienergy_chunk13_3,Bulgarian,Bulgarian
hienergy_chunk14_0,Bulgarian,Greek
hienergy_chunk14_1,Bulgarian,Bulgarian
hienergy_chunk14_2,Bulgarian,Bulgarian
hienergy_chunk14_3,Bulgarian,Bulgarian
hienergy_chunk15_0,Bulgarian,Greek
hienergy_chunk15_1,Bulgarian,Bulgarian
hienergy_chunk15_2,Bulgarian,Greek
hienergy_chunk16_0,Bulgarian,Bulgarian
hienergy_chunk16_1,Bulgarian,Greek
hienergy_chunk16_2,Bulgarian,Bulgarian
hienergy_chunk16_3,Bulgarian,Bulgarian
hienergy_chunk17_0,Bulgarian,Greek
hienergy_chunk17_1,Bulgarian,Bulgarian
hienergy_chunk17_2,Bulgarian,Bulgarian
hienergy_chunk1_0,Bulgarian,Greek
hienergy_chunk1_1,Bulgarian,Greek
hienergy_chunk1_2,Bulgarian,Bulgarian
hienergy_chunk1_3,Bulgarian,Italian
hienergy_chunk1_4,Bulgarian,Bulgarian
hienergy_chunk2_0,Bulgarian,Bulgarian
hienergy_chunk2_1,Bulgarian,Greek
hienergy_chunk2_2,Bulgarian,Bulgarian
hienergy_chunk3_0,Bulgarian,Italian
hienergy_chunk3_1,Bulgarian,Greek
hienergy_chunk3_2,Bulgarian,Greek
hienergy_chunk3_3,Bulgarian,Greek
hienergy_chunk4_0,Bulgarian,Greek
hienergy_chunk4_1,Bulgarian,Bulgarian
hienergy_chunk4_2,Bulgarian,Greek
hienergy_chunk4_3,Bulgarian,Italian
hienergy_chunk5_0,Bulgarian,Greek
hienergy_chunk5_1,Bulgarian,Bulgarian
hienergy_chunk5_2,Bulgarian,Greek
hienergy_chunk5_3,Bulgarian,Greek
hienergy_chunk5_4,Bulgarian,Italian
hienergy_chunk6_0,Bulgarian,Greek
hienergy_chunk6_1,Bulgarian,Bulgarian
hienergy_chunk6_2,Bulgarian,Bulgarian
hienergy_chunk7_0,Bulgarian,Bulgarian
hienergy_chunk7_1,Bulgarian,Bulgarian
hienergy_chunk7_2,Bulgarian,Bulgarian
hienergy_chunk8_0,Bulgarian,Bulgarian
hienergy_chunk8_1,Bulgarian,Bulgarian
hienergy_chunk8_2,Bulgarian,Italian
hienergy_chunk8_3,Bulgarian,Greek
hienergy_chunk9_0,Bulgarian,Bulgarian
hienergy_chunk9_1,Bulgarian,Bulgarian
hienergy_chunk9_2,Bulgarian,Bulgarian
hjras_chunk10_0,Portuguese,Spanish
hjras_chunk10_1,Portuguese,Spanish
hjras_chunk10_2,Portuguese,Greek
hjras_chunk11_0,Portuguese,Greek
hjras_chunk11_1,Portuguese,Greek
hjras_chunk11_2,Portuguese,Italian
hjras_chunk11_3,Portuguese,Greek
hjras_chunk12_0,Portuguese,Greek
hjras_chunk12_1,Portuguese,Greek
hjras_chunk12_2,Portuguese,Greek
hjras_chunk13_0,Portuguese,Greek
hjras_chunk13_1,Portuguese,Greek
hjras_chunk13_2,Portuguese,Greek
hjras_chunk13_3,Portuguese,Greek
hjras_chunk14_0,Portuguese,Spanish
hjras_chunk14_1,Portuguese,Spanish
hjras_chunk14_2,Portuguese,Greek
hjras_chunk15_0,Portuguese,Italian
hjras_chunk15_1,Portuguese,Spanish
hjras_chunk15_2,Portuguese,Spanish
hjras_chunk15_3,Portuguese,Portuguese
hjras_chunk15_4,Portuguese,Spanish
hjras_chunk16_0,Portuguese,Spanish
hjras_chunk16_1,Portuguese,Greek
hjras_chunk16_2,Portuguese,Greek
hjras_chunk16_3,Portuguese,Greek
hjras_chunk16_4,Portuguese,Bulgarian
hjras_chunk17_0,Portuguese,Spanish
hjras_chunk17_1,Portuguese,Spanish
hjras_chunk17_2,Portuguese,Greek
hjras_chunk17_3,Portuguese,Greek
hjras_chunk1_0,Portuguese,Greek
hjras_chunk1_1,Portuguese,Greek
hjras_chunk1_2,Portuguese,Greek
hjras_chunk1_3,Portuguese,Greek
hjras_chunk1_4,Portuguese,Greek
hjras_chunk2_0,Portuguese,Greek
hjras_chunk2_1,Portuguese,Greek
hjras_chunk2_2,Portuguese,Greek
hjras_chunk2_3,Portuguese,Greek
hjras_chunk3_0,Portuguese,Spanish
hjras_chunk3_1,Portuguese,Spanish
hjras_chunk3_2,Portuguese,Spanish
hjras_chunk3_3,Portuguese,Finish
hjras_chunk4_0,Portuguese,Greek
hjras_chunk4_1,Portuguese,Greek
hjras_chunk4_2,Portuguese,Greek
hjras_chunk5_0,Portuguese,Spanish
hjras_chunk5_1,Portuguese,Spanish
hjras_chunk5_2,Portuguese,Spanish
hjras_chunk5_3,Portuguese,Spanish
hjras_chunk6_0,Portuguese,Spanish
hjras_chunk6_1,Portuguese,Greek
hjras_chunk6_2,Portuguese,Greek
hjras_chunk6_3,Portuguese,Bulgarian
hjras_chunk7_0,Portuguese,Spanish
hjras_chunk7_1,Portuguese,Greek
hjras_chunk7_2,Portuguese,Bulgarian
hjras_chunk7_3,Portuguese,Portuguese
hjras_chunk8_0,Portuguese,Greek
hjras_chunk8_1,Portuguese,Greek
hjras_chunk8_2,Portuguese,Greek
hjras_chunk8_3,Portuguese,Italian
hjras_chunk9_0,Portuguese,Greek
hjras_chunk9_1,Portuguese,Greek
hjras_chunk9_2,Portuguese,Bulgarian
hjras_chunk9_3,Portuguese,Greek
hjras_chunk9_4,Portuguese,Italian
humanysta_chunk10_0,Czech,Bulgarian
humanysta_chunk10_1,Czech,Bulgarian
humanysta_chunk10_2,Czech,Czech
humanysta_chunk11_0,Czech,Greek
humanysta_chunk11_1,Czech,Greek
humanysta_chunk11_2,Czech,Greek
humanysta_chunk12_0,Czech,Lithuanian
humanysta_chunk12_1,Czech,Greek
humanysta_chunk12_2,Czech,Greek
humanysta_chunk13_0,Czech,Italian
humanysta_chunk13_1,Czech,Greek
humanysta_chunk13_2,Czech,Greek
humanysta_chunk14_0,Czech,Greek
humanysta_chunk14_1,Czech,Greek
humanysta_chunk14_2,Czech,Greek
humanysta_chunk15_0,Czech,Greek
humanysta_chunk15_1,Czech,Greek
humanysta_chunk15_2,Czech,Greek
humanysta_chunk16_0,Czech,Bulgarian
humanysta_chunk16_1,Czech,Greek
humanysta_chunk16_2,Czech,Greek
humanysta_chunk17_0,Czech,Greek
humanysta_chunk17_1,Czech,Greek
humanysta_chunk17_2,Czech,Greek
humanysta_chunk1_0,Czech,Greek
humanysta_chunk1_1,Czech,Greek
humanysta_chunk1_2,Czech,Serbian
humanysta_chunk2_0,Czech,Greek
humanysta_chunk2_1,Czech,Greek
humanysta_chunk3_0,Czech,Greek
humanysta_chunk3_1,Czech,Greek
humanysta_chunk3_2,Czech,Spanish
humanysta_chunk4_0,Czech,Greek
humanysta_chunk4_1,Czech,Greek
humanysta_chunk4_2,Czech,Bulgarian
humanysta_chunk5_0,Czech,Greek
humanysta_chunk5_1,Czech,Greek
humanysta_chunk5_2,Czech,Greek
humanysta_chunk6_0,Czech,Greek
humanysta_chunk6_1,Czech,Greek
humanysta_chunk6_2,Czech,Greek
humanysta_chunk7_0,Czech,Greek
humanysta_chunk7_1,Czech,Italian
humanysta_chunk7_2,Czech,Greek
humanysta_chunk8_0,Czech,Greek
humanysta_chunk8_1,Czech,Greek
humanysta_chunk8_2,Czech,Greek
humanysta_chunk9_0,Czech,Greek
humanysta_chunk9_1,Czech,Greek
humanysta_chunk9_2,Czech,Bulgarian
huzaa_chunk1_0,Hungarian,Greek
huzaa_chunk1_1,Hungarian,Greek
huzaa_chunk1_2,Hungarian,Bulgarian
huzaa_chunk2_0,Hungarian,Hungarian
huzaa_chunk2_1,Hungarian,Greek
huzaa_chunk2_2,Hungarian,Greek
hvorfor1_chunk1_0,Lithuanian,Greek
hvorfor1_chunk1_1,Lithuanian,Greek
hvorfor1_chunk1_2,Lithuanian,Greek
hvorfor1_chunk1_3,Lithuanian,Greek
hvorfor1_chunk2_0,Lithuanian,Greek
hvorfor1_chunk2_1,Lithuanian,Greek
hvorfor1_chunk2_2,Lithuanian,Greek
hvorfor1_chunk2_3,Lithuanian,Greek
iSmokeGauloises_chunk10_0,Finish,Greek
iSmokeGauloises_chunk10_1,Finish,Greek
iSmokeGauloises_chunk10_2,Finish,Greek
iSmokeGauloises_chunk11_0,Finish,Bulgarian
iSmokeGauloises_chunk11_1,Finish,Italian
iSmokeGauloises_chunk11_2,Finish,Greek
iSmokeGauloises_chunk11_3,Finish,Greek
iSmokeGauloises_chunk12_0,Finish,Greek
iSmokeGauloises_chunk12_1,Finish,Greek
iSmokeGauloises_chunk12_2,Finish,Greek
iSmokeGauloises_chunk13_0,Finish,Bulgarian
iSmokeGauloises_chunk13_1,Finish,Greek
iSmokeGauloises_chunk13_2,Finish,Greek
iSmokeGauloises_chunk14_0,Finish,Greek
iSmokeGauloises_chunk14_1,Finish,Bulgarian
iSmokeGauloises_chunk14_2,Finish,Greek
iSmokeGauloises_chunk14_3,Finish,Bulgarian
iSmokeGauloises_chunk15_0,Finish,Greek
iSmokeGauloises_chunk15_1,Finish,Greek
iSmokeGauloises_chunk15_2,Finish,Bulgarian
iSmokeGauloises_chunk16_0,Finish,Greek
iSmokeGauloises_chunk16_1,Finish,Italian
iSmokeGauloises_chunk16_2,Finish,Greek
iSmokeGauloises_chunk17_0,Finish,Greek
iSmokeGauloises_chunk17_1,Finish,Greek
iSmokeGauloises_chunk17_2,Finish,Italian
iSmokeGauloises_chunk1_0,Finish,Greek
iSmokeGauloises_chunk1_1,Finish,Bulgarian
iSmokeGauloises_chunk1_2,Finish,Greek
iSmokeGauloises_chunk2_0,Finish,Greek
iSmokeGauloises_chunk2_1,Finish,Greek
iSmokeGauloises_chunk2_2,Finish,Greek
iSmokeGauloises_chunk2_3,Finish,Greek
iSmokeGauloises_chunk3_0,Finish,Greek
iSmokeGauloises_chunk3_1,Finish,Greek
iSmokeGauloises_chunk3_2,Finish,Greek
iSmokeGauloises_chunk3_3,Finish,Greek
iSmokeGauloises_chunk4_0,Finish,Greek
iSmokeGauloises_chunk4_1,Finish,Greek
iSmokeGauloises_chunk4_2,Finish,Bulgarian
iSmokeGauloises_chunk5_0,Finish,Greek
iSmokeGauloises_chunk5_1,Finish,Bulgarian
iSmokeGauloises_chunk5_2,Finish,Greek
iSmokeGauloises_chunk6_0,Finish,Greek
iSmokeGauloises_chunk6_1,Finish,Hungarian
iSmokeGauloises_chunk6_2,Finish,Bulgarian
iSmokeGauloises_chunk7_0,Finish,Bulgarian
iSmokeGauloises_chunk7_1,Finish,Greek
iSmokeGauloises_chunk7_2,Finish,Greek
iSmokeGauloises_chunk7_3,Finish,Greek
iSmokeGauloises_chunk8_0,Finish,Greek
iSmokeGauloises_chunk8_1,Finish,Greek
iSmokeGauloises_chunk8_2,Finish,Greek
iSmokeGauloises_chunk8_3,Finish,Hungarian
iSmokeGauloises_chunk9_0,Finish,Greek
iSmokeGauloises_chunk9_1,Finish,Greek
iSmokeGauloises_chunk9_2,Finish,Greek
iSmokeGauloises_chunk9_3,Finish,Bulgarian
i_love_pasta_chunk10_0,Italian,Italian
i_love_pasta_chunk10_1,Italian,Greek
i_love_pasta_chunk10_2,Italian,Greek
i_love_pasta_chunk10_3,Italian,Greek
i_love_pasta_chunk11_0,Italian,Greek
i_love_pasta_chunk11_1,Italian,Greek
i_love_pasta_chunk12_0,Italian,Italian
i_love_pasta_chunk12_1,Italian,Italian
i_love_pasta_chunk12_2,Italian,Italian
i_love_pasta_chunk12_3,Italian,Greek
i_love_pasta_chunk13_0,Italian,Italian
i_love_pasta_chunk13_1,Italian,Italian
i_love_pasta_chunk13_2,Italian,Italian
i_love_pasta_chunk13_3,Italian,Italian
i_love_pasta_chunk1_0,Italian,Italian
i_love_pasta_chunk1_1,Italian,Italian
i_love_pasta_chunk1_2,Italian,Italian
i_love_pasta_chunk1_3,Italian,Italian
i_love_pasta_chunk2_0,Italian,Greek
i_love_pasta_chunk2_1,Italian,Greek
i_love_pasta_chunk2_2,Italian,Greek
i_love_pasta_chunk2_3,Italian,Greek
i_love_pasta_chunk3_0,Italian,Italian
i_love_pasta_chunk3_1,Italian,Italian
i_love_pasta_chunk3_2,Italian,Italian
i_love_pasta_chunk3_3,Italian,Italian
i_love_pasta_chunk4_0,Italian,Italian
i_love_pasta_chunk4_1,Italian,Italian
i_love_pasta_chunk4_2,Italian,Italian
i_love_pasta_chunk4_3,Italian,Greek
i_love_pasta_chunk5_0,Italian,Italian
i_love_pasta_chunk5_1,Italian,Italian
i_love_pasta_chunk5_2,Italian,Italian
i_love_pasta_chunk5_3,Italian,Italian
i_love_pasta_chunk6_0,Italian,Greek
i_love_pasta_chunk6_1,Italian,Greek
i_love_pasta_chunk6_2,Italian,Italian
i_love_pasta_chunk6_3,Italian,Italian
i_love_pasta_chunk7_0,Italian,Greek
i_love_pasta_chunk7_1,Italian,Italian
i_love_pasta_chunk7_2,Italian,Italian
i_love_pasta_chunk7_3,Italian,Greek
i_love_pasta_chunk8_0,Italian,Italian
i_love_pasta_chunk8_1,Italian,Greek
i_love_pasta_chunk8_2,Italian,Italian
i_love_pasta_chunk8_3,Italian,Greek
i_love_pasta_chunk9_0,Italian,Greek
i_love_pasta_chunk9_1,Italian,Italian
i_love_pasta_chunk9_2,Italian,Greek
icatalin_chunk10_0,Romanian,Greek
icatalin_chunk10_1,Romanian,Greek
icatalin_chunk10_2,Romanian,Greek
icatalin_chunk11_0,Romanian,Bulgarian
icatalin_chunk11_1,Romanian,Bulgarian
icatalin_chunk11_2,Romanian,Bulgarian
icatalin_chunk12_0,Romanian,Greek
icatalin_chunk12_1,Romanian,Greek
icatalin_chunk12_2,Romanian,Greek
icatalin_chunk13_0,Romanian,Bulgarian
icatalin_chunk13_1,Romanian,Greek
icatalin_chunk13_2,Romanian,Greek
icatalin_chunk14_0,Romanian,Greek
icatalin_chunk14_1,Romanian,Bulgarian
icatalin_chunk14_2,Romanian,Greek
icatalin_chunk15_0,Romanian,Greek
icatalin_chunk15_1,Romanian,Greek
icatalin_chunk15_2,Romanian,Greek
icatalin_chunk16_0,Romanian,Greek
icatalin_chunk16_1,Romanian,Bulgarian
icatalin_chunk16_2,Romanian,Greek
icatalin_chunk17_0,Romanian,Greek
icatalin_chunk17_1,Romanian,Greek
icatalin_chunk17_2,Romanian,Greek
icatalin_chunk1_0,Romanian,Greek
icatalin_chunk1_1,Romanian,Greek
icatalin_chunk1_2,Romanian,Greek
icatalin_chunk2_0,Romanian,Italian
icatalin_chunk2_1,Romanian,Greek
icatalin_chunk2_2,Romanian,Greek
icatalin_chunk3_0,Romanian,Greek
icatalin_chunk3_1,Romanian,Greek
icatalin_chunk3_2,Romanian,Greek
icatalin_chunk4_0,Romanian,Greek
icatalin_chunk4_1,Romanian,Bulgarian
icatalin_chunk4_2,Romanian,Bulgarian
icatalin_chunk5_0,Romanian,Greek
icatalin_chunk5_1,Romanian,Greek
icatalin_chunk5_2,Romanian,Greek
icatalin_chunk5_3,Romanian,Greek
icatalin_chunk6_0,Romanian,Greek
icatalin_chunk6_1,Romanian,Bulgarian
icatalin_chunk6_2,Romanian,Greek
icatalin_chunk7_0,Romanian,Greek
icatalin_chunk7_1,Romanian,Greek
icatalin_chunk7_2,Romanian,Greek
icatalin_chunk8_0,Romanian,Greek
icatalin_chunk8_1,Romanian,Greek
icatalin_chunk8_2,Romanian,Bulgarian
icatalin_chunk9_0,Romanian,Bulgarian
icatalin_chunk9_1,Romanian,Greek
icatalin_chunk9_2,Romanian,Greek
icatalin_chunk9_3,Romanian,Greek
ihaphleas_chunk10_0,English,Greek
ihaphleas_chunk10_1,English,Greek
ihaphleas_chunk10_2,English,Greek
ihaphleas_chunk10_3,English,Greek
ihaphleas_chunk10_4,English,Bulgarian
ihaphleas_chunk11_0,English,Italian
ihaphleas_chunk11_1,English,Greek
ihaphleas_chunk11_2,English,Greek
ihaphleas_chunk11_3,English,Bulgarian
ihaphleas_chunk11_4,English,Greek
ihaphleas_chunk12_0,English,Italian
ihaphleas_chunk12_1,English,Italian
ihaphleas_chunk12_2,English,Greek
ihaphleas_chunk12_3,English,Greek
ihaphleas_chunk13_0,English,Greek
ihaphleas_chunk13_1,English,Bulgarian
ihaphleas_chunk13_2,English,Greek
ihaphleas_chunk13_3,English,Greek
ihaphleas_chunk13_4,English,Greek
ihaphleas_chunk14_0,English,Greek
ihaphleas_chunk14_1,English,Greek
ihaphleas_chunk14_2,English,Greek
ihaphleas_chunk14_3,English,Greek
ihaphleas_chunk15_0,English,Greek
ihaphleas_chunk15_1,English,Greek
ihaphleas_chunk15_2,English,Greek
ihaphleas_chunk16_0,English,Italian
ihaphleas_chunk16_1,English,Italian
ihaphleas_chunk16_2,English,Greek
ihaphleas_chunk16_3,English,Greek
ihaphleas_chunk16_4,English,Greek
ihaphleas_chunk17_0,English,Greek
ihaphleas_chunk17_1,English,Greek
ihaphleas_chunk17_2,English,Greek
ihaphleas_chunk17_3,English,Greek
ihaphleas_chunk17_4,English,Italian
ihaphleas_chunk1_0,English,Greek
ihaphleas_chunk1_1,English,Greek
ihaphleas_chunk1_2,English,Greek
ihaphleas_chunk1_3,English,Greek
ihaphleas_chunk1_4,English,Italian
ihaphleas_chunk2_0,English,Greek
ihaphleas_chunk2_1,English,Greek
ihaphleas_chunk2_2,English,Greek
ihaphleas_chunk2_3,English,Italian
ihaphleas_chunk3_0,English,Greek
ihaphleas_chunk3_1,English,Greek
ihaphleas_chunk3_2,English,Greek
ihaphleas_chunk3_3,English,Bulgarian
ihaphleas_chunk4_0,English,Greek
ihaphleas_chunk4_1,English,Greek
ihaphleas_chunk4_2,English,Greek
ihaphleas_chunk4_3,English,Greek
ihaphleas_chunk4_4,English,Greek
ihaphleas_chunk5_0,English,Italian
ihaphleas_chunk5_1,English,Greek
ihaphleas_chunk5_2,English,Bulgarian
ihaphleas_chunk5_3,English,Greek
ihaphleas_chunk6_0,English,Greek
ihaphleas_chunk6_1,English,Greek
ihaphleas_chunk6_2,English,Greek
ihaphleas_chunk6_3,English,Greek
ihaphleas_chunk7_0,English,Greek
ihaphleas_chunk7_1,English,Greek
ihaphleas_chunk7_2,English,Greek
ihaphleas_chunk7_3,English,Greek
ihaphleas_chunk8_0,English,Greek
ihaphleas_chunk8_1,English,Greek
ihaphleas_chunk8_2,English,Italian
ihaphleas_chunk8_3,English,Greek
ihaphleas_chunk8_4,English,Greek
ihaphleas_chunk8_5,English,Greek
ihaphleas_chunk9_0,English,Italian
ihaphleas_chunk9_1,English,Italian
ihaphleas_chunk9_2,English,Greek
ihaphleas_chunk9_3,English,Italian
ihaphleas_chunk9_4,English,Greek
ihokerros_chunk10_0,Finish,Finish
ihokerros_chunk10_1,Finish,Greek
ihokerros_chunk10_2,Finish,Spanish
ihokerros_chunk11_0,Finish,Greek
ihokerros_chunk11_1,Finish,Greek
ihokerros_chunk11_2,Finish,Finish
ihokerros_chunk12_0,Finish,Greek
ihokerros_chunk12_1,Finish,Greek
ihokerros_chunk12_2,Finish,Lithuanian
ihokerros_chunk13_0,Finish,Finish
ihokerros_chunk13_1,Finish,Greek
ihokerros_chunk13_2,Finish,Greek
ihokerros_chunk14_0,Finish,Italian
ihokerros_chunk14_1,Finish,Greek
ihokerros_chunk14_2,Finish,Greek
ihokerros_chunk1_0,Finish,Finish
ihokerros_chunk1_1,Finish,Greek
ihokerros_chunk1_2,Finish,Greek
ihokerros_chunk2_0,Finish,Greek
ihokerros_chunk2_1,Finish,Greek
ihokerros_chunk2_2,Finish,Greek
ihokerros_chunk3_0,Finish,Greek
ihokerros_chunk3_1,Finish,Greek
ihokerros_chunk3_2,Finish,Bulgarian
ihokerros_chunk4_0,Finish,Greek
ihokerros_chunk4_1,Finish,Greek
ihokerros_chunk4_2,Finish,Greek
ihokerros_chunk5_0,Finish,Greek
ihokerros_chunk5_1,Finish,Greek
ihokerros_chunk5_2,Finish,Greek
ihokerros_chunk6_0,Finish,Finish
ihokerros_chunk6_1,Finish,Greek
ihokerros_chunk6_2,Finish,Greek
ihokerros_chunk7_0,Finish,Greek
ihokerros_chunk7_1,Finish,Greek
ihokerros_chunk7_2,Finish,Greek
ihokerros_chunk8_0,Finish,Greek
ihokerros_chunk8_1,Finish,Greek
ihokerros_chunk9_0,Finish,Greek
ihokerros_chunk9_1,Finish,Greek
ihokerros_chunk9_2,Finish,Greek
indyk_chunk1_0,Polish,Greek
indyk_chunk1_1,Polish,Bulgarian
indyk_chunk1_2,Polish,Bulgarian
indyk_chunk2_0,Polish,Polish
indyk_chunk2_1,Polish,Bulgarian
indyk_chunk2_2,Polish,Bulgarian
indyk_chunk3_0,Polish,Polish
indyk_chunk3_1,Polish,Bulgarian
indyk_chunk3_2,Polish,Greek
indyk_chunk4_0,Polish,Bulgarian
indyk_chunk4_1,Polish,Italian
indyk_chunk4_2,Polish,Greek
int_0x80_chunk1_0,German,Greek
int_0x80_chunk1_1,German,Greek
int_0x80_chunk1_2,German,Greek
int_0x80_chunk1_3,German,Greek
int_0x80_chunk1_4,German,Italian
int_0x80_chunk2_0,German,Greek
int_0x80_chunk2_1,German,Greek
int_0x80_chunk2_2,German,Greek
int_0x80_chunk2_3,German,Spanish
int_0x80_chunk3_0,German,Spanish
int_0x80_chunk3_1,German,Greek
int_0x80_chunk3_2,German,Greek
int_0x80_chunk3_3,German,Greek
int_0x80_chunk4_0,German,German
int_0x80_chunk4_1,German,Czech
int_0x80_chunk4_2,German,Italian
int_0x80_chunk4_3,German,German
int_0x80_chunk5_0,German,Spanish
int_0x80_chunk5_1,German,Greek
int_0x80_chunk5_2,German,Greek
int_0x80_chunk5_3,German,Spanish
int_0x80_chunk5_4,German,German
int_0x80_chunk6_0,German,Italian
int_0x80_chunk6_1,German,Greek
int_0x80_chunk6_2,German,Bulgarian
int_0x80_chunk6_3,German,Italian
int_0x80_chunk6_4,German,German
int_0x80_chunk7_0,German,Greek
int_0x80_chunk7_1,German,Greek
int_0x80_chunk7_2,German,Greek
int_0x80_chunk7_3,German,Spanish
int_0x80_chunk7_4,German,Greek
intromatt_chunk10_0,Bulgarian,Greek
intromatt_chunk10_1,Bulgarian,Greek
intromatt_chunk10_2,Bulgarian,Bulgarian
intromatt_chunk11_0,Bulgarian,Bulgarian
intromatt_chunk11_1,Bulgarian,Greek
intromatt_chunk11_2,Bulgarian,Bulgarian
intromatt_chunk11_3,Bulgarian,Greek
intromatt_chunk12_0,Bulgarian,Greek
intromatt_chunk12_1,Bulgarian,Greek
intromatt_chunk13_0,Bulgarian,Bulgarian
intromatt_chunk13_1,Bulgarian,Bulgarian
intromatt_chunk13_2,Bulgarian,Bulgarian
intromatt_chunk14_0,Bulgarian,Bulgarian
intromatt_chunk14_1,Bulgarian,Bulgarian
intromatt_chunk14_2,Bulgarian,Bulgarian
intromatt_chunk15_0,Bulgarian,Greek
intromatt_chunk15_1,Bulgarian,Greek
intromatt_chunk15_2,Bulgarian,Bulgarian
intromatt_chunk16_0,Bulgarian,Greek
intromatt_chunk16_1,Bulgarian,Bulgarian
intromatt_chunk16_2,Bulgarian,Bulgarian
intromatt_chunk17_0,Bulgarian,Bulgarian
intromatt_chunk17_1,Bulgarian,Greek
intromatt_chunk17_2,Bulgarian,Greek
intromatt_chunk1_0,Bulgarian,Greek
intromatt_chunk1_1,Bulgarian,Greek
intromatt_chunk1_2,Bulgarian,Greek
intromatt_chunk2_0,Bulgarian,Greek
intromatt_chunk2_1,Bulgarian,Bulgarian
intromatt_chunk2_2,Bulgarian,Bulgarian
intromatt_chunk3_0,Bulgarian,Bulgarian
intromatt_chunk3_1,Bulgarian,Bulgarian
intromatt_chunk3_2,Bulgarian,Bulgarian
intromatt_chunk3_3,Bulgarian,Bulgarian
intromatt_chunk4_0,Bulgarian,Greek
intromatt_chunk4_1,Bulgarian,Bulgarian
intromatt_chunk4_2,Bulgarian,Bulgarian
intromatt_chunk5_0,Bulgarian,Bulgarian
intromatt_chunk5_1,Bulgarian,Bulgarian
intromatt_chunk5_2,Bulgarian,Bulgarian
intromatt_chunk6_0,Bulgarian,Bulgarian
intromatt_chunk6_1,Bulgarian,Greek
intromatt_chunk6_2,Bulgarian,Bulgarian
intromatt_chunk6_3,Bulgarian,Bulgarian
intromatt_chunk7_0,Bulgarian,Greek
intromatt_chunk7_1,Bulgarian,Greek
intromatt_chunk7_2,Bulgarian,Bulgarian
intromatt_chunk8_0,Bulgarian,Bulgarian
intromatt_chunk8_1,Bulgarian,Greek
intromatt_chunk8_2,Bulgarian,Bulgarian
intromatt_chunk9_0,Bulgarian,Bulgarian
intromatt_chunk9_1,Bulgarian,Bulgarian
intromatt_chunk9_2,Bulgarian,Bulgarian
ishama_chunk10_0,Portuguese,Greek
ishama_chunk10_1,Portuguese,Portuguese
ishama_chunk10_2,Portuguese,Spanish
ishama_chunk10_3,Portuguese,Bulgarian
ishama_chunk11_0,Portuguese,Greek
